batch,signer_id,label,normalized_label,landmark_path,stickman_video_path,has_stickman_video,frame_count,first_pose_points,first_left_hand_points,first_right_hand_points,first_face_points,pose_frame_pct,left_hand_frame_pct,right_hand_frame_pct,face_frame_pct,both_hands_missing_frame_pct,sample_flags
Batch 2,132,MURDER,murder,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/MURDER.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/MURDER.mp4,True,51,33,21,21,468,100.0,94.12,88.24,100.0,0.0,
Batch 2,132,NEXT,next,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/NEXT.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/NEXT.mp4,True,29,33,21,21,468,100.0,100.0,75.86,100.0,0.0,
Batch 2,132,NOTHING,nothing,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/NOTHING.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/NOTHING.mp4,True,36,33,21,21,468,100.0,94.44,100.0,100.0,0.0,
Batch 2,132,PARENT,parent,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/PARENT.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/PARENT.mp4,True,36,33,21,21,468,100.0,100.0,97.22,100.0,0.0,
Batch 2,132,RESPECT,respect,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/RESPECT.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/RESPECT.mp4,True,45,33,21,21,468,100.0,88.89,100.0,100.0,0.0,
Batch 2,132,SAFE,safe,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/SAFE.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/SAFE.mp4,True,29,33,21,21,468,100.0,86.21,96.55,100.0,3.45,
Batch 2,132,SCHOOL,school,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/SCHOOL.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/SCHOOL.mp4,True,20,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,132,SEE,see,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/SEE.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/SEE.mp4,True,36,33,21,21,468,100.0,97.22,91.67,100.0,0.0,
Batch 2,132,SHE,she,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/SHE.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/SHE.mp4,True,63,33,0,21,468,100.0,90.48,98.41,100.0,0.0,
Batch 2,132,SON,son,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/SON.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/SON.mp4,True,48,33,21,21,468,100.0,100.0,97.92,100.0,0.0,
Batch 2,132,STARS,stars,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/STARS.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/STARS.mp4,True,45,33,21,21,468,100.0,97.78,100.0,100.0,0.0,
Batch 2,132,STRICT,strict,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/STRICT.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/STRICT.mp4,True,29,33,21,21,468,100.0,100.0,79.31,100.0,0.0,
Batch 2,132,TABLE,table,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/TABLE.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/TABLE.mp4,True,49,33,21,21,468,100.0,91.84,79.59,100.0,6.12,
Batch 2,132,THIEF,thief,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/THIEF.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/THIEF.mp4,True,54,33,21,21,468,100.0,87.04,100.0,100.0,0.0,
Batch 2,132,TRUE,true,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/TRUE.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/TRUE.mp4,True,37,33,21,21,468,100.0,81.08,89.19,100.0,0.0,
Batch 2,132,UNDER,under,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/UNDER.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/UNDER.mp4,True,21,33,21,21,468,100.0,95.24,90.48,100.0,0.0,
Batch 2,132,UP,up,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/UP.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/UP.mp4,True,37,33,0,21,468,100.0,89.19,64.86,100.0,0.0,
Batch 2,132,VILLAGE,village,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/VILLAGE.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/VILLAGE.mp4,True,33,33,21,21,468,100.0,100.0,75.76,100.0,0.0,
Batch 2,132,WEEK,week,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/WEEK.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/WEEK.mp4,True,40,33,0,21,468,100.0,90.0,72.5,100.0,0.0,
Batch 2,132,WORK,work,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/WORK.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/WORK.mp4,True,51,33,21,21,468,100.0,76.47,84.31,100.0,0.0,
Batch 2,132,YOU,you,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/YOU.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/YOU.mp4,True,47,33,21,21,468,100.0,82.98,97.87,100.0,0.0,
Batch 2,132,YOURS,yours,KSL-Dataset/Pose Data/Batch 2/132/Extract/Landmarks/YOURS.npy,KSL-Dataset/Pose Data/Batch 2/132/Extract/Stickmans/YOURS.mp4,True,21,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,ANTONIO,antonio,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/ANTONIO.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/ANTONIO.mp4,True,136,33,21,21,468,100.0,100.0,91.18,100.0,0.0,
Batch 2,135,ATIENO,atieno,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/ATIENO.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/ATIENO.mp4,True,120,33,0,21,468,100.0,96.67,95.83,100.0,0.0,
Batch 2,135,BOY,boy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/BOY.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/BOY.mp4,True,42,33,21,21,468,100.0,97.62,85.71,100.0,0.0,
Batch 2,135,BRIDE,bride,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/BRIDE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/BRIDE.mp4,True,65,33,21,21,468,100.0,100.0,90.77,100.0,0.0,
Batch 2,135,BRIDEGROOM,bridegroom,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/BRIDEGROOM.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/BRIDEGROOM.mp4,True,62,33,21,0,468,100.0,96.77,82.26,100.0,0.0,
Batch 2,135,CAKE,cake,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/CAKE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/CAKE.mp4,True,51,33,0,21,468,100.0,94.12,98.04,100.0,1.96,
Batch 2,135,DAY,day,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/DAY.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/DAY.mp4,True,34,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,DRESS,dress,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/DRESS.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/DRESS.mp4,True,55,33,21,21,468,100.0,74.55,85.45,100.0,10.91,
Batch 2,135,FRIENDS,friends,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/FRIENDS.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/FRIENDS.mp4,True,26,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,GOLD,gold,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/GOLD.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/GOLD.mp4,True,44,33,0,21,468,100.0,88.64,86.36,100.0,0.0,
Batch 2,135,HEAVY,heavy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/HEAVY.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/HEAVY.mp4,True,51,33,21,21,468,100.0,86.27,66.67,100.0,9.8,
Batch 2,135,HERIDETARY,heridetary,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/HERIDETARY.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/HERIDETARY.mp4,True,117,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,JOY,joy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/JOY.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/JOY.mp4,True,57,33,21,21,468,100.0,100.0,96.49,100.0,0.0,
Batch 2,135,LATE,late,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/LATE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/LATE.mp4,True,43,33,21,21,468,100.0,100.0,93.02,100.0,0.0,
Batch 2,135,LOVE,love,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/LOVE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/LOVE.mp4,True,32,33,21,21,468,100.0,93.75,100.0,100.0,0.0,
Batch 2,135,MALE,male,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/MALE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/MALE.mp4,True,63,33,0,21,468,100.0,87.3,95.24,100.0,0.0,
Batch 2,135,MINE,mine,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/MINE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/MINE.mp4,True,42,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,MY,my,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/MY .npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/MY.mp4,True,41,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,MY,my,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/MY.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/MY.mp4,True,31,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,NEPHEW,nephew,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/NEPHEW.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/NEPHEW.mp4,True,57,33,21,21,468,100.0,94.74,92.98,100.0,0.0,
Batch 2,135,NICE,nice,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/NICE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/NICE.mp4,True,61,33,21,21,468,100.0,96.72,100.0,100.0,0.0,
Batch 2,135,NIECE,niece,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/NIECE.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/NIECE.mp4,True,39,33,21,21,468,100.0,89.74,100.0,100.0,0.0,
Batch 2,135,OLD,old,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/OLD.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/OLD.mp4,True,54,33,21,21,468,100.0,98.15,88.89,100.0,0.0,
Batch 2,135,PROBLEM,problem,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/PROBLEM.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/PROBLEM.mp4,True,47,33,21,21,468,100.0,100.0,78.72,100.0,0.0,
Batch 2,135,SHARPEN,sharpen,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/SHARPEN.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/SHARPEN.mp4,True,61,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,SOME,some,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/SOME.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/SOME.mp4,True,35,33,21,21,468,100.0,100.0,94.29,100.0,0.0,
Batch 2,135,SWEETHEART,sweetheart,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/SWEETHEART.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/SWEETHEART.mp4,True,40,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,135,TALL,tall,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/TALL.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/TALL.mp4,True,32,33,21,21,468,100.0,100.0,87.5,100.0,0.0,
Batch 2,135,WRINKLES,wrinkles,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/WRINKLES.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/WRINKLES.mp4,True,72,33,0,0,468,100.0,97.22,94.44,66.67,2.78,
Batch 2,135,YOU,you,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/YOU.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/YOU.mp4,True,45,33,0,21,468,100.0,64.44,91.11,100.0,0.0,
Batch 2,135,YOUTH,youth,KSL-Dataset/Pose Data/Batch 2/135/Extract/Landmarks/YOUTH.npy,KSL-Dataset/Pose Data/Batch 2/135/Extract/Stickmans/YOUTH.mp4,True,32,33,21,21,468,100.0,100.0,93.75,100.0,0.0,
Batch 2,140,ANY,any,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/ANY.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/ANY.mp4,True,31,33,21,21,468,100.0,93.55,93.55,100.0,0.0,
Batch 2,140,BAD,bad,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/BAD.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/BAD.mp4,True,36,33,0,21,468,100.0,63.89,58.33,100.0,0.0,
Batch 2,140,EVENT,event,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/EVENT.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/EVENT.mp4,True,31,33,21,21,468,100.0,100.0,58.06,100.0,0.0,
Batch 2,140,EXPECT,expect,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/EXPECT.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/EXPECT.mp4,True,48,33,0,0,468,100.0,54.17,54.17,100.0,43.75,
Batch 2,140,FUTURE,future,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/FUTURE.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/FUTURE.mp4,True,13,33,0,21,468,100.0,7.69,100.0,100.0,0.0,
Batch 2,140,IMAGINE,imagine,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/IMAGINE.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/IMAGINE.mp4,True,60,33,21,21,468,100.0,56.67,78.33,100.0,1.67,
Batch 2,140,IS,is,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/IS.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/IS.mp4,True,29,33,0,21,468,100.0,68.97,72.41,100.0,17.24,
Batch 2,140,LUCK,luck,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/LUCK.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/LUCK.mp4,True,28,33,0,0,468,100.0,0.0,85.71,100.0,14.29,left_hand_missing_all_frames
Batch 2,140,MAN,man,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/MAN.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/MAN.mp4,True,25,33,0,21,468,100.0,0.0,92.0,100.0,8.0,left_hand_missing_all_frames
Batch 2,140,MARRIED,married,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/MARRIED.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/MARRIED.mp4,True,37,33,0,21,468,100.0,24.32,81.08,100.0,18.92,
Batch 2,140,ME,me,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/ME.mp4,True,15,33,0,21,468,100.0,0.0,86.67,100.0,13.33,left_hand_missing_all_frames
Batch 2,140,MIND,mind,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/MIND.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/MIND.mp4,True,31,33,0,0,468,100.0,0.0,38.71,100.0,61.29,left_hand_missing_all_frames
Batch 2,140,MINE,mine,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/MINE.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/MINE.mp4,True,28,33,0,21,468,100.0,0.0,75.0,100.0,25.0,left_hand_missing_all_frames
Batch 2,140,MOTHER,mother,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/MOTHER.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/MOTHER.mp4,True,48,33,0,0,468,100.0,0.0,12.5,100.0,87.5,left_hand_missing_all_frames
Batch 2,140,MUST,must,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/MUST.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/MUST.mp4,True,31,33,21,21,468,100.0,9.68,70.97,100.0,29.03,
Batch 2,140,NARROW,narrow,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/NARROW.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/NARROW.mp4,True,31,33,0,21,468,100.0,64.52,54.84,100.0,22.58,
Batch 2,140,NICE,nice,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/NICE.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/NICE.mp4,True,31,33,0,0,468,100.0,22.58,77.42,100.0,16.13,
Batch 2,140,NOTHING,nothing,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/NOTHING.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/NOTHING.mp4,True,32,33,0,21,468,100.0,93.75,100.0,100.0,0.0,
Batch 2,140,PERFECT,perfect,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/PERFECT.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/PERFECT.mp4,True,44,33,21,21,468,100.0,100.0,93.18,100.0,0.0,
Batch 2,140,RELAX,relax,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/RELAX.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/RELAX.mp4,True,18,33,0,21,468,100.0,61.11,100.0,100.0,0.0,
Batch 2,140,SHE,she,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/SHE.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/SHE.mp4,True,29,33,0,21,468,100.0,0.0,86.21,100.0,13.79,left_hand_missing_all_frames
Batch 2,140,SILENT,silent,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/SILENT.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/SILENT.mp4,True,17,33,0,21,468,100.0,0.0,82.35,100.0,17.65,left_hand_missing_all_frames
Batch 2,140,SIT,sit,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/SIT.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/SIT.mp4,True,31,33,0,21,468,100.0,45.16,100.0,100.0,0.0,
Batch 2,140,STAY,stay,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/STAY.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/STAY.mp4,True,38,33,21,21,468,100.0,71.05,52.63,100.0,21.05,
Batch 2,140,SURPRISE,surprise,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/SURPRISE.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/SURPRISE.mp4,True,38,33,0,21,468,100.0,10.53,65.79,100.0,34.21,
Batch 2,140,THINK,think,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/THINK.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/THINK.mp4,True,20,33,0,0,468,100.0,0.0,90.0,100.0,10.0,left_hand_missing_all_frames
Batch 2,140,TRUE,true,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/TRUE.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/TRUE.mp4,True,21,33,21,21,468,100.0,100.0,90.48,100.0,0.0,
Batch 2,140,ZERO,zero,KSL-Dataset/Pose Data/Batch 2/140/Extract/Landmarks/ZERO.npy,KSL-Dataset/Pose Data/Batch 2/140/Extract/Stickmans/ZERO.mp4,True,43,33,21,21,468,100.0,86.05,86.05,100.0,9.3,
Batch 2,146,ALL,all,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/ALL.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/ALL.mp4,True,41,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,BEHAVIOR,behavior,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/BEHAVIOR.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/BEHAVIOR.mp4,True,36,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,CALM,calm,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/CALM.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/CALM.mp4,True,32,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,CHAMPION,champion,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/CHAMPION.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/CHAMPION.mp4,True,59,33,21,21,468,100.0,62.71,96.61,100.0,3.39,
Batch 2,146,CHILD,child,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/CHILD.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/CHILD.mp4,True,28,33,21,21,468,100.0,100.0,71.43,100.0,0.0,
Batch 2,146,COLD,cold,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/COLD.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/COLD.mp4,True,37,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,EARLY,early,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/EARLY.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/EARLY.mp4,True,30,33,21,21,468,100.0,86.67,96.67,100.0,0.0,
Batch 2,146,EXTREMELY,extremely,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/EXTREMELY.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/EXTREMELY.mp4,True,30,33,21,0,468,100.0,100.0,93.33,100.0,0.0,
Batch 2,146,GOOD,good,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/GOOD.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/GOOD.mp4,True,44,33,21,21,468,100.0,100.0,84.09,100.0,0.0,
Batch 2,146,HAVE,have,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/HAVE.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/HAVE.mp4,True,27,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,HONEST,honest,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/HONEST.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/HONEST.mp4,True,36,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,ISOLATE,isolate,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/ISOLATE.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/ISOLATE.mp4,True,61,33,21,21,468,100.0,98.36,100.0,100.0,0.0,
Batch 2,146,JAMES,james,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/JAMES.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/JAMES.mp4,True,106,33,0,21,468,100.0,98.11,100.0,100.0,0.0,
Batch 2,146,MAKE,make,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/MAKE.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/MAKE.mp4,True,38,33,21,21,468,100.0,100.0,97.37,100.0,0.0,
Batch 2,146,PAST,past,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/PAST.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/PAST.mp4,True,39,33,0,21,468,100.0,89.74,84.62,100.0,0.0,
Batch 2,146,PATIENCE,patience,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/PATIENCE.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/PATIENCE.mp4,True,83,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,PINEAPPLE,pineapple,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/PINEAPPLE.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/PINEAPPLE.mp4,True,153,33,21,21,468,100.0,100.0,98.04,100.0,0.0,
Batch 2,146,PLAY,play,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/PLAY.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/PLAY.mp4,True,57,33,21,21,468,100.0,91.23,94.74,100.0,0.0,
Batch 2,146,PROBLEM,problem,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/PROBLEM.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/PROBLEM.mp4,True,75,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,SCHOOL,school,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/SCHOOL.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/SCHOOL.mp4,True,22,33,21,21,468,100.0,100.0,90.91,100.0,0.0,
Batch 2,146,SHE,she,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/SHE.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/SHE.mp4,True,43,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
Batch 2,146,SICK,sick,KSL-Dataset/Pose Data/Batch 2/146/Extract/Landmarks/SICK.npy,KSL-Dataset/Pose Data/Batch 2/146/Extract/Stickmans/SICK.mp4,True,70,33,21,21,468,100.0,100.0,100.0,100.0,0.0,
